,name,no_games,avg_assists,last_assists,avg_bonus,last_bonus,avg_bps,last_bps,avg_clean_sheets,last_clean_sheets,avg_creativity,last_creativity,avg_element_code,last_element_code,avg_end_cost,last_end_cost,avg_goals_conceded,last_goals_conceded,avg_goals_scored,last_goals_scored,avg_ict_index,last_ict_index,avg_influence,last_influence,avg_minutes,last_minutes,avg_own_goals,last_own_goals,avg_penalties_missed,last_penalties_missed,avg_penalties_saved,last_penalties_saved,avg_red_cards,last_red_cards,avg_saves,last_saves,avg_start_cost,last_start_cost,avg_threat,last_threat,avg_total_points,last_total_points,avg_yellow_cards,last_yellow_cards
0,Naby Keita,3,1.3333333333333333,0,2.0,0,182.66666666666666,78,5.666666666666667,2,182.76666666666665,100.5,175592.0,175592,60.333333333333336,52,8.0,8,1.3333333333333333,0,61.333333333333336,29.0,215.33333333333337,70.6,902.6666666666666,517,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63.333333333333336,55,214.66666666666666,119.0,44.666666666666664,15,0.6666666666666666,1
0,Curtis Jones,4,0.5,2,0.0,0,68.0,226,1.5,5,62.25,233.4,206915.0,206915,44.75,44,3.75,14,0.5,1,21.925,74.8,68.5,224.6,322.5,1169,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,88.5,289.0,15.75,50,0.5,2
0,Neco Williams,2,0.0,0,1.5,0,52.0,51,1.0,1,50.55,47.8,215136.0,215136,39.0,38,1.5,1,0.0,0,16.1,12.2,45.7,42.0,237.5,247,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,66.0,34.0,12.5,11,1.0,1
0,Harvey Elliott,3,0.0,0,0.0,0,4.333333333333333,0,0.0,0,1.1333333333333333,0.0,444884.0,444884,42.666666666666664,43,0.3333333333333333,0,0.0,0,0.8666666666666667,0.0,1.8666666666666665,0.0,8.333333333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,43.333333333333336,45,5.666666666666667,0.0,1.3333333333333333,0,0.0,0
0,Diogo Jota,3,3.6666666666666665,0,11.333333333333334,9,320.6666666666667,228,8.0,4,348.0333333333333,188.3,194634.0,194634,64.0,69,24.0,15,8.333333333333334,9,171.86666666666667,125.7,468.2666666666667,387.4,1912.0,1106,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,65.0,65,902.3333333333334,680.0,110.0,86,5.666666666666667,2
0,Thiago Alcántara do Nascimento,1,0.0,0,1.0,1,331.0,331,8.0,8,460.3,460.3,61558.0,61558,55.0,55,18.0,18,1.0,1,101.9,101.9,378.8,378.8,1851.0,1851,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,60.0,60,178.0,178.0,55.0,55,4.0,4
0,Caoimhin Kelleher,2,0.0,0,0.0,0,20.5,41,0.5,1,0.0,0.0,200720.0,200720,44.5,45,0.5,1,0.0,0,2.9,5.8,28.9,57.8,90.0,180,0.0,0,0.0,0,0.0,0,0.0,0,3.0,6,45.0,45,0.0,0.0,5.0,10,0.0,0
0,Nathaniel Phillips,2,0.5,1,0.5,1,162.5,325,3.5,7,45.3,90.6,197464.0,197464,40.5,42,5.5,11,0.5,1,30.05,60.1,188.2,376.4,727.5,1455,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,66.0,132.0,34.0,68,1.0,2
0,Rhys Williams,1,0.0,0,1.0,1,135.0,135,3.0,3,29.8,29.8,219937.0,219937,40.0,40,6.0,6,0.0,0,20.4,20.4,111.6,111.6,659.0,659,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,62.0,62.0,28.0,28,0.0,0
0,Leighton Clarkson,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,233489.0,233489,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Jake Cain,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,243343.0,243343,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Ozan Kabak,1,0.0,0,1.0,1,150.0,150,3.0,3,17.2,17.2,438277.0,438277,50.0,50,9.0,9,0.0,0,16.7,16.7,131.0,131.0,801.0,801,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.0,50,19.0,19.0,26.0,26,3.0,3
0,Ben Davies,9,2.0,2,5.444444444444445,1,278.1111111111111,253,6.111111111111111,4,190.46666666666667,136.8,115556.0,115556,48.666666666666664,45,24.0,16,0.6666666666666666,0,48.544444444444444,43.4,218.08888888888887,232.8,1864.5555555555557,1340,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.55555555555556,50,76.88888888888889,65.0,74.77777777777777,52,3.0,1
0,Liam Hughes,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,433019.0,433019,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Jakub Ojrzynski,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,490138.0,490138,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Ben Woodburn,3,0.0,0,0.0,0,5.666666666666667,0,0.0,0,4.966666666666666,0.0,182436.0,182436,43.333333333333336,45,0.3333333333333333,0,0.0,0,1.9666666666666668,0.0,2.6,0.0,30.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,12.0,0.0,2.0,0,0.0,0
0,Billy Koumetio,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,480818.0,480818,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Fernando Luiz Rosa,8,2.625,2,6.0,8,428.25,303,10.5,7,231.425,220.8,27789.0,27789,57.0,54,24.625,10,2.25,0,72.575,57.6,335.95,248.6,2398.875,1182,0.125,0,0.0,0,0.0,0,0.5,0,0.0,0,60.0,55,158.0,106.0,85.875,65,6.5,6
0,Claudio Bravo,5,0.0,0,0.8,0,95.4,0,1.6,0,0.0,0.0,33148.0,33148,47.0,45,6.8,0,0.0,0,7.839999999999999,0.0,79.03999999999999,0.0,507.6,0,0.0,0,0.0,0,0.2,0,0.0,0,9.0,0,50.0,45,0.0,0.0,18.8,0,0.0,0
0,Sergio Agüero,10,6.5,1,21.6,3,444.6,155,10.5,4,197.13,102.2,37572.0,37572,119.4,103,19.1,4,18.4,4,121.22,62.2,362.65999999999997,200.6,1976.5,554,0.0,0,0.6,1,0.0,0,0.1,0,0.0,0,116.5,105,653.6,326.0,160.3,38,2.4,0
0,Nicolás Otamendi,6,0.5,0,9.5,0,460.0,0,8.5,0,78.23333333333333,0.0,57410.0,57410,57.5,49,19.333333333333332,0,1.3333333333333333,0,65.3,0.0,390.6333333333334,0.0,1862.0,0,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,58.333333333333336,50,183.5,0.0,85.33333333333333,0,5.166666666666667,0
0,Kyle Walker,5,1.8,3,2.6,7,175.4,498,2.8,9,104.8,262.2,158534.0,158534,42.6,47,12.2,41,0.0,0,35.14,107.5,168.72,497.6,830.4,2646,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,78.8,316.0,33.2,93,1.2,4
0,Ilkay Gündogan,5,2.2,4,9.4,22,420.4,620,8.2,12,543.28,688.4,59859.0,59859,52.6,55,16.4,16,5.6,13,142.74,215.7,456.0,754.6,1674.8,2025,0.0,0,0.4,1,0.0,0,0.0,0,0.0,0,55.0,55,428.0,712.0,91.6,157,2.8,1
0,Kevin De Bruyne,8,11.0,12,16.625,19,509.875,566,9.375,12,896.175,1170.1,61366.0,61366,94.25,118,15.5,17,5.25,6,192.52499999999998,284.7,550.425,760.8,1729.625,1995,0.0,0,0.25,1,0.0,0,0.0,0,0.0,0,93.125,115,477.875,914.0,124.625,141,1.875,1
0,John Stones,9,0.0,0,5.555555555555555,11,350.6666666666667,531,6.666666666666667,14,39.17777777777778,79.8,97299.0,97299,49.77777777777778,51,19.11111111111111,12,0.5555555555555556,4,31.077777777777783,79.0,204.2,520.0,1591.2222222222222,1933,0.0,0,0.0,0,0.0,0,0.1111111111111111,1,0.0,0,51.666666666666664,50,66.77777777777777,192.0,66.33333333333333,128,0.7777777777777778,0
0,Benjamin Mendy,4,2.5,1,4.5,8,239.5,222,5.0,5,220.57500000000002,117.1,102826.0,102826,59.5,59,7.5,10,0.5,2,48.825,38.4,189.45,179.8,925.5,951,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,61.25,60,78.25,89.0,54.0,63,2.0,2
0,Riyad Mahrez,7,8.428571428571429,8,17.285714285714285,15,555.1428571428571,505,9.571428571428571,11,536.6142857142856,693.6,103025.0,103025,78.0,81,28.857142857142858,22,9.428571428571429,9,167.58571428571426,219.1,488.3714285714286,606.0,2299.8571428571427,1945,0.0,0,0.7142857142857143,0,0.0,0,0.0,0,0.0,0,77.85714285714286,85,649.7142857142857,893.0,154.14285714285714,145,1.0,0
0,Raheem Sterling,10,8.7,9,11.8,10,397.4,458,9.8,14,379.92999999999995,584.1,103955.0,103955,83.6,109,24.7,23,9.6,10,153.5,260.3,414.18,663.4,2201.2,2534,0.0,0,0.3,1,0.0,0,0.1,0,0.0,0,83.0,115,742.5,1366.0,144.1,154,3.2,4
0,João Pedro Cavaco Cancelo,2,2.0,4,10.5,18,454.5,610,9.5,14,480.3,673.0,121145.0,121145,54.5,58,16.0,21,1.0,2,116.5,163.7,417.4,569.8,1751.5,2298,0.0,0,0.0,0,0.0,0,0.5,1,0.0,0,55.0,55,267.5,394.0,91.5,138,4.5,5
0,Ederson Santana de Moraes,4,0.5,1,5.25,3,676.75,696,17.75,19,17.25,10.0,121160.0,121160,59.0,61,27.0,28,0.0,0,58.574999999999996,59.6,569.0,586.0,3231.5,3240,0.0,0,0.0,0,0.75,1,0.25,0,62.5,66,57.5,60,0.0,0.0,155.0,160,2.25,3
0,Nathan Aké,9,0.8888888888888888,0,4.222222222222222,1,295.0,150,3.6666666666666665,3,48.455555555555556,46.9,126184.0,126184,45.666666666666664,54,26.0,13,1.4444444444444444,1,53.72222222222222,24.7,350.53333333333336,156.0,1432.5555555555557,797,0.0,0,0.0,0,0.0,0,0.1111111111111111,0,0.0,0,47.22222222222222,55,138.22222222222223,44.0,51.55555555555556,29,2.111111111111111,4
0,Aymeric Laporte,4,0.75,0,5.5,4,389.0,286,9.25,7,108.075,78.0,146941.0,146941,59.25,60,10.25,10,1.0,0,58.725,39.6,359.0,233.4,1575.25,1343,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,58.75,60,119.0,85.0,83.25,58,1.5,1
0,Bernardo Mota Veiga de Carvalho e Silva,4,6.75,7,10.25,9,507.0,413,11.0,11,696.0999999999999,476.2,165809.0,165809,75.0,74,18.5,18,5.25,2,200.15,134.1,574.45,399.6,2111.75,2063,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,77.5,75,730.75,463.0,119.0,94,3.25,5
0,Gabriel Fernando de Jesus,5,5.4,5,14.0,16,395.6,453,7.4,11,348.38,467.5,205651.0,205651,96.8,91,11.8,17,10.0,9,185.24,190.0,518.6400000000001,501.0,1480.4,2056,0.0,0,0.6,0,0.0,0,0.0,0,0.0,0,98.0,95,988.0,931.0,106.6,115,2.8,2
0,Oleksandr Zinchenko,5,0.6,0,1.4,5,196.4,353,5.2,8,219.2,295.7,206325.0,206325,51.4,55,7.2,14,0.0,0,46.660000000000004,70.3,179.92000000000002,272.0,885.0,1473,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,53.0,55,66.8,134.0,35.6,69,0.4,0
0,Phil Foden,4,2.75,8,6.0,17,216.0,479,3.0,6,253.325,545.8,209244.0,209244,52.0,61,6.0,16,3.75,9,85.95,186.0,251.79999999999998,580.8,717.0,1607,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,65,354.5,734.0,59.25,135,0.0,0
0,Tommy Doyle,2,0.0,0,0.0,0,1.5,0,0.0,0,1.0,0.0,220394.0,220394,44.5,44,0.0,0,0.0,0,0.65,0.0,1.9,0.0,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,3.5,0.0,0.5,0,0.0,0
0,Rodrigo Hernandez,2,2.0,2,5.0,5,523.5,531,13.5,13,539.45,546.3,220566.0,220566,53.0,53,27.0,27,2.5,2,142.35000000000002,152.4,619.9000000000001,640.6,2613.5,2747,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,264.0,335.0,91.5,91,7.0,6
0,Ferran Torres,1,4.0,4,4.0,4,265.0,265,7.0,7,276.4,276.4,224444.0,224444,70.0,70,13.0,13,7.0,7,117.0,117.0,352.2,352.2,1297.0,1297,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,70.0,70,543.0,543.0,95.0,95,1.0,1
0,Eric Garcia,2,0.0,0,0.0,0,126.5,64,2.5,0,34.3,26.4,432656.0,432656,46.0,47,9.5,12,0.0,0,16.0,9.8,110.3,67.6,585.0,380,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.5,50,15.5,5.0,22.0,6,0.5,0
0,Adrián Bernabé,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,449926.0,449926,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Zack Steffen,1,0.0,0,0.0,0,8.0,8,0.0,0,0.0,0.0,164484.0,164484,44.0,44,1.0,1,0.0,0,1.0,1.0,9.6,9.6,90.0,90,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,45.0,45,0.0,0.0,2.0,2,0.0,0
0,Liam Delap,1,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0.3,463034.0,463034,42.0,42,4.0,4,0.0,0,0.2,0.2,0.0,0.0,39.0,39,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,4.0,4.0,1.0,1,0.0,0
0,Cole Palmer,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,244851.0,244851,44.5,44,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Rúben Santos Gato Alves Dias,1,1.0,1,12.0,12,656.0,656,17.0,17,91.0,91.0,171314.0,171314,59.0,59,21.0,21,1.0,1,96.3,96.3,651.6,651.6,2843.0,2843,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,55.0,55,218.0,218.0,142.0,142,4.0,4
0,James Trafford,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,432720.0,432720,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Scott Carson,6,0.5,0,2.0,1,4.5,27,0.3333333333333333,0,0.0,0.0,17601.0,17601,44.666666666666664,39,37.666666666666664,3,0.0,0,0.6166666666666667,3.7,6.233333333333333,37.4,2080.8333333333335,90,0.16666666666666666,0,0.0,0,0.6666666666666666,1,0.16666666666666666,0,72.5,2,45.833333333333336,40,0.0,0.0,73.5,7,1.0,0
0,Felix Nmecha,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,219265.0,219265,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Luke Mbete,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,439510.0,439510,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Taylor Harwood-Bellis,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,245719.0,245719,40.0,40,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
0,Claudio Gomes,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,219291.0,219291,45.0,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.0,0,0.0,0
0,Sergio Romero,6,0.0,0,0.6666666666666666,0,31.666666666666668,0,1.0,0,0.0,0.0,42899.0,42899,46.833333333333336,49,0.3333333333333333,0,0.0,0,1.7166666666666668,0.0,17.266666666666666,0.0,105.0,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,0,3.3333333333333335,0,50.0,50,0.0,0.0,8.5,0,0.0,0
0,Juan Mata,10,6.8,3,11.8,3,280.3,126,9.5,1,248.81000000000003,132.8,43670.0,43670,78.3,58,19.4,6,5.1,1,53.67,32.7,135.64000000000004,108.4,1856.2,507,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,80.5,60,152.9,86.0,112.3,32,1.9,0
0,David de Gea,10,0.0,0,4.7,4,434.3,416,12.3,9,2.0,0.0,51940.0,51940,57.3,53,34.6,32,0.0,0,33.85,46.4,336.88,464.2,3044.8,2295,0.1,0,0.0,0,0.2,0,0.0,0,94.0,59,57.5,55,0.0,0.0,131.8,91,0.6,0
0,Chris Smalling,13,0.23076923076923078,0,3.923076923076923,0,190.76923076923077,0,5.076923076923077,0,7.876923076923077,0.0,55909.0,55909,50.61538461538461,49,16.23076923076923,0,0.9230769230769231,0,16.507692307692306,0.0,118.44615384615386,0.0,1317.7692307692307,0,0.3076923076923077,0,0.0,0,0.0,0,0.07692307692307693,0,0.0,0,53.07692307692308,50,38.53846153846154,0.0,54.69230769230769,0,1.3846153846153846,0
0,Odion Ighalo,4,1.75,0,6.75,0,160.25,1,3.5,0,49.425000000000004,0.1,58498.0,58498,61.0,61,18.5,1,4.25,0,22.075,0.2,29.15,0.0,1134.75,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63.75,65,144.25,2.0,56.5,1,1.25,0
0,Marcos Rojo,7,0.14285714285714285,0,3.0,0,175.42857142857142,0,3.7142857142857144,0,14.571428571428571,0.0,58893.0,58893,51.142857142857146,48,8.285714285714286,0,0.14285714285714285,0,14.671428571428573,0.0,94.31428571428572,0.0,806.1428571428571,0,0.14285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,53.57142857142857,50,37.57142857142857,0.0,33.42857142857143,0,3.2857142857142856,0
0,Nemanja Matic,10,2.2,1,2.0,0,319.2,223,8.3,4,152.22,149.0,62398.0,62398,49.1,47,19.1,18,0.6,0,45.72,44.7,228.16,218.4,1787.1,1101,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,50.5,50,76.3,80.0,57.5,36,3.7,2
0,Paul Pogba,6,6.166666666666667,6,10.166666666666666,11,376.3333333333333,355,7.166666666666667,5,539.2166666666667,376.0,74208.0,74208,76.83333333333333,76,19.833333333333332,26,4.666666666666667,3,166.0,122.5,544.6333333333333,451.4,1820.8333333333333,1892,0.0,0,0.6666666666666666,0,0.0,0,0.16666666666666666,0,0.0,0,77.5,80,576.5,401.0,96.33333333333333,92,3.6666666666666665,3
0,Phil Jones,12,0.75,0,6.166666666666667,0,161.91666666666666,0,5.0,0,9.966666666666667,0.0,76359.0,76359,50.083333333333336,48,14.166666666666666,0,0.16666666666666666,0,12.799999999999999,0.0,103.86666666666667,0.0,1308.5833333333333,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,52.083333333333336,50,13.833333333333334,0.0,54.583333333333336,0,2.25,0
0,Harry Maguire,6,1.6666666666666667,2,6.333333333333333,8,510.8333333333333,632,7.5,13,154.16666666666666,133.6,95658.0,95658,50.333333333333336,55,38.166666666666664,36,1.6666666666666667,2,116.03333333333332,126.3,642.1,701.4,2480.6666666666665,3047,0.0,0,0.0,0,0.0,0,0.16666666666666666,0,0.0,0,50.833333333333336,55,363.0,428.0,88.0,124,6.0,11
0,Frederico Rodrigues de Paula Santos,3,0.6666666666666666,0,1.3333333333333333,1,314.0,404,6.333333333333333,12,380.5,395.6,101582.0,101582,52.333333333333336,53,23.333333333333332,25,0.6666666666666666,1,92.8,108.0,363.6000000000001,482.6,1861.6666666666667,2389,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,55,182.33333333333334,200.0,53.0,69,5.0,5
0,Luke Shaw,9,1.7777777777777777,5,7.0,22,272.55555555555554,640,6.666666666666667,10,244.46666666666664,1085.9,106760.0,106760,51.22222222222222,55,19.0,33,0.2222222222222222,1,54.888888888888886,192.8,200.91111111111113,596.0,1662.111111111111,2653,0.1111111111111111,1,0.0,0,0.0,0,0.1111111111111111,0,0.0,0,51.111111111111114,50,102.77777777777777,243.0,69.44444444444444,124,4.111111111111111,8
0,Bruno Miguel Borges Fernandes,2,11.0,14,27.0,36,618.0,870,11.0,13,947.1,1414.9,141746.0,141746,101.5,113,21.0,36,13.0,18,267.7,396.2,922.1999999999999,1292.6,2144.0,3101,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,92.5,105,807.0,1253.0,180.5,244,4.0,6
0,Anthony Martial,6,6.333333333333333,7,11.166666666666666,3,394.6666666666667,238,9.166666666666666,4,352.73333333333335,265.4,148225.0,148225,81.83333333333333,86,21.666666666666668,23,9.166666666666666,4,146.79999999999998,126.8,434.0333333333333,297.6,1912.0,1477,0.0,0,0.16666666666666666,0,0.0,0,0.16666666666666666,1,0.0,0,82.5,90,681.3333333333334,709.0,126.33333333333333,75,1.3333333333333333,0
0,Andreas Pereira,7,0.5714285714285714,0,0.42857142857142855,0,47.285714285714285,0,1.0,0,81.65714285714286,0.0,156689.0,156689,46.857142857142854,48,4.428571428571429,0,0.2857142857142857,0,19.442857142857143,0.0,54.05714285714286,0.0,309.42857142857144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,49.285714285714285,50,58.57142857142857,0.0,13.0,0,1.4285714285714286,0
0,Dean Henderson,2,0.5,0,8.5,1,453.0,218,8.5,4,5.0,0.0,172649.0,172649,52.0,52,22.5,12,0.0,0,51.15,27.5,497.09999999999997,275.4,2182.5,1125,0.0,0,0.0,0,0.5,0,0.0,0,68.5,40,50.0,55,9.0,0.0,102.0,44,2.5,3
0,Marcus Rashford,6,6.0,11,12.5,9,413.8333333333333,535,8.333333333333334,12,435.26666666666665,682.1,176297.0,176297,73.66666666666667,96,23.5,39,9.166666666666666,11,178.96666666666667,260.3,519.5333333333333,793.2,2043.1666666666667,2917,0.0,0,0.3333333333333333,0,0.0,0,0.16666666666666666,0,0.0,0,73.33333333333333,95,838.0,1127.0,119.0,174,2.6666666666666665,4
0,Axel Tuanzebe,5,0.0,0,0.0,0,32.2,59,0.4,0,7.9799999999999995,6.0,180804.0,180804,40.8,41,3.0,8,0.0,0,4.04,10.0,29.04,95.0,178.6,402,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,42.0,45,3.6,0.0,5.8,7,0.4,2
0,Victor Lindelöf,4,0.5,1,5.5,3,492.25,527,8.25,10,72.3,102.6,184667.0,184667,49.75,48,29.0,30,0.75,1,60.475,66.4,465.7,503.0,2390.25,2585,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,52.5,50,65.25,56.0,87.5,102,2.0,0
0,Scott McTominay,5,0.8,2,2.8,4,197.4,413,3.6,9,122.94000000000001,270.5,195851.0,195851,45.2,49,13.2,25,1.8,4,53.220000000000006,110.9,242.92000000000002,523.2,1095.4,2124,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47.0,50,166.4,314.0,45.4,91,1.8,3
0,Eric Bailly,5,0.0,0,4.6,6,223.4,178,5.0,3,14.419999999999998,8.3,197365.0,197365,52.0,48,10.4,17,0.2,0,27.02,21.1,207.16,175.6,951.4,915,0.2,0,0.0,0,0.0,0,0.2,0,0.0,0,54.0,50,47.6,26.0,43.2,31,1.8,3
0,Daniel James,3,2.3333333333333335,1,1.0,1,151.0,145,3.6666666666666665,4,191.26666666666665,145.7,200617.0,200617,54.666666666666664,62,12.0,7,2.0,3,69.16666666666667,61.5,200.4,186.0,1062.6666666666667,907,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.666666666666664,65,302.3333333333333,285.0,46.0,43,2.3333333333333335,3
0,Timothy Fosu-Mensah,6,0.16666666666666666,0,1.0,0,97.0,17,1.1666666666666667,0,44.333333333333336,30.5,201084.0,201084,42.833333333333336,43,8.5,2,0.0,0,14.466666666666667,6.4,84.26666666666668,17.8,492.1666666666667,80,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,44.166666666666664,45,16.833333333333332,16.0,15.166666666666666,0,1.3333333333333333,1
0,Aaron Wan-Bissaka,5,2.4,5,9.0,11,435.2,729,7.8,13,253.66,498.2,214590.0,214590,49.8,58,25.2,36,0.4,2,86.16000000000001,144.1,521.04,785.4,1978.2,3060,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,48.0,55,86.6,159.0,81.2,144,3.2,3
0,José Diogo Dalot Teixeira,3,0.6666666666666666,0,0.0,0,60.333333333333336,0,0.3333333333333333,0,87.76666666666667,0.0,216051.0,216051,50.0,48,6.333333333333333,0,0.0,0,18.533333333333335,0.0,64.93333333333334,0.0,358.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,51.666666666666664,50,33.333333333333336,0.0,10.333333333333334,0,1.0,0
0,Mason Greenwood,3,1.0,2,8.666666666666666,9,253.33333333333334,318,4.333333333333333,7,181.5666666666667,278.7,220688.0,220688,55.333333333333336,73,12.666666666666666,23,5.666666666666667,7,95.13333333333333,152.7,281.4666666666667,370.8,1077.0,1813,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,75,491.0,881.0,71.0,106,0.6666666666666666,2
0,Tahith Chong,3,0.0,0,0.0,0,3.0,0,0.0,0,1.0666666666666667,0.0,222677.0,222677,43.666666666666664,44,0.3333333333333333,0,0.0,0,1.8,0.0,2.533333333333333,0.0,23.666666666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,15.0,0.0,1.6666666666666667,0,0.0,0
0,James Garner,3,0.0,0,0.0,0,2.0,0,0.0,0,0.9333333333333332,0.0,232928.0,232928,44.0,44,0.3333333333333333,0,0.0,0,0.16666666666666666,0.0,0.7333333333333334,0.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,45,0.0,0.0,0.6666666666666666,0,0.0,0
0,Brandon Williams,2,0.5,0,1.5,0,127.0,26,2.5,0,105.3,19.4,232937.0,232937,40.0,42,7.0,3,0.5,0,27.85,6.5,113.3,26.6,595.0,187,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,42.5,45,59.5,19.0,28.0,5,3.0,0
0,Teden Mengi,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,244856.0,244856,39.0,39,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,40.0,40,0.0,0.0,0.0,0,0.0,0
